rally_uid,sex,match,numberGame,rally_id,strikeNumber,scoreSelf,scoreOther,serverGetPoint,gamePlayerId,gamePlayerOtherId,strikeId,handId,strengthId,spinId,pointId,actionId,positionId,prev_actionId,next_actionId,prev_pointId,next_pointId,prev_spinId,next_spinId,prev_positionId,next_positionId,prev_handId,next_handId,prev_strengthId,next_strengthId,prev_strikeId,next_strikeId,has_next,target_serverGetPoint,score_diff,score_total,lead_state,is_close_score,is_deuce_like,is_game_point_self,is_game_point_other,strike_parity,serve_receive_phase,stage_bucket,action_group,action_spin_combo,action_point_combo,hand_action_combo,action_bigram,spin_bigram,action_changed,point_changed,spin_changed,position_changed,hand_changed,prefix_attack_count,prefix_control_count,prefix_defense_count,prefix_serve_count,prefix_unique_action_count,same_action_run_len,same_action_run_bucket
14524,1,312,1,19,4,8,10,1,7,31,4,1,2,1,0,1,0,7,,7,,1,,0,,1,,2,,4,,False,1,-2,18,-1,0,0,0,1,0,rally,3_4_early,Attack,1|1,1|0,1|1,7->1,1->1,1,1,0,0,0,2,1,0,1,4,1,1
14525,1,312,2,1,6,0,0,1,7,31,4,1,3,1,0,2,0,2,,8,,1,,0,,1,,2,,4,,False,1,0,0,0,1,0,0,0,0,rally,5_8_mid,Attack,2|1,2|0,1|2,2->2,1->1,0,1,0,0,0,4,1,0,1,5,2,2
14526,1,312,2,2,5,1,0,0,31,7,4,1,3,1,0,2,0,1,,7,,1,,0,,1,,2,,4,,False,0,1,1,1,1,0,0,0,1,rally,5_8_mid,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,0,2,2,0,1,4,1,1
14527,1,312,2,3,7,1,1,0,7,31,4,2,3,1,0,6,0,6,,5,,1,,0,,2,,2,,4,,False,0,0,2,0,1,0,0,0,1,rally,5_8_mid,Attack,6|1,6|0,2|6,6->6,1->1,0,1,0,0,0,5,1,0,1,4,4,4plus
14528,1,312,2,4,4,2,1,1,31,7,4,1,1,3,0,13,0,1,,8,,1,,0,,1,,3,,4,,False,1,1,3,1,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,1|13,1->13,1->3,1,1,1,0,0,2,0,1,1,4,1,1
14529,1,312,2,5,4,2,2,1,7,31,4,2,2,3,0,13,0,1,,9,,1,,0,,1,,2,,4,,False,1,0,4,0,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,1,4,1,1
14530,1,312,2,6,6,2,3,1,7,31,4,1,2,1,0,5,0,2,,7,,1,,0,,1,,3,,4,,False,1,-1,5,-1,1,0,0,0,0,rally,5_8_mid,Attack,5|1,5|0,1|5,2->5,1->1,1,1,0,0,0,5,0,0,1,5,1,1
14531,1,312,2,7,3,2,4,0,7,31,4,2,3,1,0,6,0,4,,9,,4,,1,,2,,2,,2,,False,0,-2,6,-1,0,0,0,0,1,rally,3_4_early,Attack,6|1,6|0,2|6,4->6,4->1,1,1,1,1,0,2,0,0,1,3,1,1
14532,1,312,2,8,4,5,2,1,31,7,4,2,2,3,0,13,0,2,,9,,1,,0,,1,,3,,4,,False,1,3,7,1,0,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,2->13,1->3,1,1,1,0,1,2,0,1,1,4,1,1
14533,1,312,2,9,3,5,3,0,31,7,4,2,0,0,0,1,0,10,,5,,2,,1,,2,,2,,2,,False,0,2,8,1,0,0,0,0,1,rally,3_4_early,Attack,1|0,1|0,2|1,10->1,2->0,1,1,1,1,0,1,1,0,1,3,1,1
14534,1,312,2,10,5,5,4,0,31,7,4,1,0,0,0,0,0,6,,7,,1,,0,,2,,3,,4,,False,0,1,9,1,1,0,0,0,1,rally,5_8_mid,Zero,0|0,0|0,1|0,6->0,1->0,1,1,1,0,1,2,1,0,1,5,1,1
14535,1,312,2,11,3,5,5,0,7,31,4,1,3,1,0,1,0,10,,5,,2,,1,,1,,2,,2,,False,0,0,10,0,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,1|1,10->1,2->1,1,1,1,1,0,1,1,0,1,3,1,1
14536,1,312,2,12,15,5,6,0,7,31,4,2,2,1,0,6,0,1,,9,,1,,0,,2,,3,,4,,False,0,-1,11,-1,1,0,0,0,1,rally,9plus_late,Attack,6|1,6|0,2|6,1->6,1->1,1,1,0,0,0,8,3,3,1,6,1,1
14537,1,312,2,13,3,7,5,0,31,7,4,2,1,2,0,10,0,10,,9,,2,,1,,1,,2,,2,,False,0,2,12,1,0,0,0,0,1,rally,3_4_early,Control,10|2,10|0,2|10,10->10,2->2,0,1,0,1,1,0,2,0,1,2,2,2
14538,1,312,2,14,4,6,7,1,7,31,4,2,2,1,0,1,0,7,,8,,1,,0,,1,,2,,4,,False,1,-1,13,-1,1,0,0,0,0,rally,3_4_early,Attack,1|1,1|0,2|1,7->1,1->1,1,1,0,0,1,2,1,0,1,4,1,1
14539,1,312,2,15,4,8,6,1,31,7,4,2,2,1,0,1,0,13,,9,,3,,0,,2,,2,,4,,False,1,2,14,1,0,0,0,0,0,rally,3_4_early,Attack,1|1,1|0,2|1,13->1,3->1,1,1,1,0,0,2,0,1,1,3,1,1
14540,1,312,2,16,3,7,8,0,7,31,4,1,1,3,0,13,0,4,,7,,4,,1,,2,,2,,2,,False,0,-1,15,-1,1,0,0,0,1,rally,3_4_early,Defense,13|3,13|0,1|13,4->13,4->3,1,1,1,1,1,1,0,1,1,3,1,1
14541,1,312,2,17,4,7,9,1,7,31,4,2,1,3,0,13,0,1,,9,,1,,0,,1,,2,,4,,False,1,-2,16,-1,0,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,1,4,1,1
14542,1,312,2,18,8,7,10,1,7,31,4,2,1,3,0,13,0,1,,8,,1,,0,,2,,2,,4,,False,1,-3,17,-1,0,0,0,1,0,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,0,5,0,2,1,6,1,1
14543,1,312,3,1,3,0,0,0,7,31,4,1,2,1,0,1,0,10,,8,,2,,1,,1,,2,,2,,False,0,0,0,0,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,1|1,10->1,2->1,1,1,1,1,0,1,1,0,1,3,1,1
14544,1,312,3,2,5,0,1,0,7,31,4,1,2,1,0,5,0,2,,7,,1,,0,,1,,3,,4,,False,0,-1,1,-1,1,0,0,0,1,rally,5_8_mid,Attack,5|1,5|0,1|5,2->5,1->1,1,1,0,0,0,3,1,0,1,5,1,1
14546,1,312,3,4,8,1,2,1,7,31,4,1,2,1,0,5,0,6,,7,,1,,0,,2,,2,,4,,False,1,-1,3,-1,1,0,0,0,0,rally,5_8_mid,Attack,5|1,5|0,1|5,6->5,1->1,1,1,0,0,1,6,0,1,1,5,1,1
14547,1,312,3,5,2,3,1,1,31,7,2,2,2,1,0,7,1,16,,5,,3,,1,,1,,2,,1,,False,1,2,4,1,0,0,0,0,0,receive,2_receive,Attack,7|1,7|0,2|7,16->7,3->1,1,1,1,0,1,1,0,0,1,2,1,1
14548,1,312,3,6,3,2,3,0,7,31,4,1,2,1,0,1,0,7,,8,,1,,1,,2,,2,,2,,False,0,-1,5,-1,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,1|1,7->1,1->1,1,1,0,1,1,2,0,0,1,3,1,1
14549,1,312,3,7,6,2,4,1,7,31,4,2,2,1,0,6,0,1,,9,,1,,0,,2,,2,,4,,False,1,-2,6,-1,0,0,0,0,0,rally,5_8_mid,Attack,6|1,6|0,2|6,1->6,1->1,1,1,0,0,0,3,1,1,1,5,1,1
14550,1,312,3,8,2,2,5,1,7,31,2,1,2,1,0,1,1,15,,7,,5,,1,,1,,3,,1,,False,1,-3,7,-1,0,0,0,0,0,receive,2_receive,Attack,1|1,1|0,1|1,15->1,5->1,1,1,1,0,0,1,0,0,1,2,1,1
14551,1,312,3,9,2,6,2,1,31,7,2,2,2,1,0,1,1,15,,8,,5,,1,,1,,3,,1,,False,1,4,8,1,0,0,0,0,0,receive,2_receive,Attack,1|1,1|0,2|1,15->1,5->1,1,1,1,0,1,1,0,0,1,2,1,1
14552,1,312,3,10,2,6,3,1,31,7,2,1,2,1,0,1,1,15,,9,,4,,1,,1,,3,,1,,False,1,3,9,1,0,0,0,0,0,receive,2_receive,Attack,1|1,1|0,1|1,15->1,4->1,1,1,1,0,0,1,0,0,1,2,1,1
14553,1,312,3,11,4,4,6,1,7,31,4,1,2,1,0,5,0,6,,7,,1,,0,,2,,3,,4,,False,1,-2,10,-1,0,0,0,0,0,rally,3_4_early,Attack,5|1,5|0,1|5,6->5,1->1,1,1,0,0,1,3,0,0,1,4,1,1
14554,1,312,3,12,4,4,7,1,7,31,4,1,3,1,0,2,0,1,,7,,1,,0,,1,,2,,4,,False,1,-3,11,-1,0,0,0,0,0,rally,3_4_early,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,0,3,0,0,1,4,1,1
14555,1,312,3,13,3,4,8,0,7,31,4,1,3,1,0,1,0,7,,7,,1,,1,,1,,2,,2,,False,0,-4,12,-1,0,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,1|1,7->1,1->1,1,1,0,1,0,2,0,0,1,3,1,1
14556,1,312,3,14,3,4,9,0,7,31,4,1,1,3,0,13,0,7,,8,,1,,1,,1,,3,,2,,False,0,-5,13,-1,0,0,0,0,1,rally,3_4_early,Defense,13|3,13|0,1|13,7->13,1->3,1,1,1,1,0,1,0,1,1,3,1,1
14557,1,312,3,15,4,4,10,1,7,31,4,1,2,1,0,1,0,10,,7,,2,,0,,1,,2,,4,,False,1,-6,14,-1,0,0,0,1,0,rally,3_4_early,Attack,1|1,1|0,1|1,10->1,2->1,1,1,1,0,0,1,2,0,1,4,1,1
14558,1,313,1,1,3,0,0,0,6,31,4,2,2,1,0,6,0,4,,9,,4,,1,,2,,2,,2,,False,0,0,0,0,1,0,0,0,1,rally,3_4_early,Attack,6|1,6|0,2|6,4->6,4->1,1,1,1,1,0,2,0,0,1,3,1,1
14559,1,313,1,2,6,1,0,1,31,6,4,1,2,1,0,2,0,1,,7,,1,,0,,2,,2,,4,,False,1,1,1,1,1,0,0,0,0,rally,5_8_mid,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,1,4,0,1,1,5,1,1
14560,1,313,1,3,3,1,1,0,31,6,4,2,0,0,0,13,0,4,,6,,4,,2,,2,,3,,2,,False,0,0,2,0,1,0,0,0,1,rally,3_4_early,Defense,13|0,13|0,2|13,4->13,4->0,1,1,1,1,0,1,0,1,1,3,1,1
14561,1,313,1,4,6,2,1,1,6,31,4,2,3,1,0,2,0,1,,9,,1,,0,,2,,2,,4,,False,1,1,3,1,1,0,0,0,0,rally,5_8_mid,Attack,2|1,2|0,2|2,1->2,1->1,1,1,0,0,0,3,1,1,1,5,1,1
14562,1,313,1,5,8,2,2,1,31,6,4,2,2,1,0,6,0,2,,8,,1,,0,,2,,2,,4,,False,1,0,4,0,1,0,0,0,0,rally,5_8_mid,Attack,6|1,6|0,2|6,2->6,1->1,1,1,0,0,0,4,1,2,1,6,1,1
14563,1,313,1,6,9,3,2,0,6,31,4,1,2,1,0,2,0,2,,7,,1,,0,,1,,3,,4,,False,0,1,5,1,1,0,0,0,1,rally,9plus_late,Attack,2|1,2|0,1|2,2->2,1->1,0,1,0,0,0,6,2,0,1,6,2,2
14564,1,313,1,7,5,3,3,0,31,6,4,2,2,3,0,13,0,1,,9,,1,,0,,2,,3,,4,,False,0,0,6,0,1,0,0,0,1,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,0,2,0,2,1,3,1,1
14565,1,313,1,8,5,3,4,0,31,6,4,2,1,3,0,13,0,2,,9,,1,,0,,1,,3,,4,,False,0,-1,7,-1,1,0,0,0,1,rally,5_8_mid,Defense,13|3,13|0,2|13,2->13,1->3,1,1,1,0,1,2,1,1,1,5,1,1
14566,1,313,1,9,2,3,5,1,31,6,2,2,2,4,0,4,1,15,,2,,3,,1,,1,,2,,1,,False,1,-2,8,-1,0,0,0,0,0,receive,2_receive,Attack,4|4,4|0,2|4,15->4,3->4,1,1,1,0,1,1,0,0,1,2,1,1
14567,1,313,1,10,6,3,6,1,31,6,4,1,1,3,0,13,0,2,,8,,1,,0,,1,,3,,4,,False,1,-3,9,-1,0,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,1|13,2->13,1->3,1,1,1,0,0,4,0,1,1,6,1,1
14568,1,313,1,11,2,7,3,1,6,31,2,2,3,4,0,4,2,15,,2,,5,,1,,1,,1,,1,,False,1,4,10,1,0,0,0,0,0,receive,2_receive,Attack,4|4,4|0,2|4,15->4,5->4,1,1,1,1,1,1,0,0,1,2,1,1
14569,1,313,1,12,3,4,7,0,31,6,4,2,0,0,0,13,0,4,,9,,4,,2,,2,,3,,2,,False,0,-3,11,-1,0,0,0,0,1,rally,3_4_early,Defense,13|0,13|0,2|13,4->13,4->0,1,1,1,1,0,1,0,1,1,3,1,1
14570,1,313,1,13,4,4,8,1,31,6,4,1,0,0,0,0,0,6,,7,,1,,0,,2,,3,,4,,False,1,-4,12,-1,0,0,0,0,0,rally,3_4_early,Zero,0|0,0|0,1|0,6->0,1->0,1,1,1,0,1,2,0,0,1,4,1,1
14571,1,313,1,14,5,9,4,0,6,31,4,2,0,0,0,1,0,10,,9,,2,,0,,2,,2,,4,,False,0,5,13,1,0,0,0,0,1,rally,5_8_mid,Attack,1|0,1|0,2|1,10->1,2->0,1,1,1,0,0,1,3,0,1,3,1,1
14572,1,313,1,15,5,5,9,0,31,6,4,2,2,3,0,13,0,1,,9,,1,,0,,2,,3,,4,,False,0,-4,14,-1,0,0,0,0,1,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,0,2,0,2,1,3,1,1
14573,1,313,1,16,6,10,5,1,6,31,4,2,3,1,0,2,0,6,,9,,1,,0,,2,,2,,4,,False,1,5,15,1,0,0,1,0,0,rally,5_8_mid,Attack,2|1,2|0,2|2,6->2,1->1,1,1,0,0,0,4,1,0,1,5,1,1
14574,1,313,1,17,4,6,10,1,31,6,4,2,1,3,0,13,0,1,,9,,1,,0,,1,,3,,4,,False,1,-4,16,-1,0,0,0,1,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,1,4,1,1
14575,1,313,2,1,4,0,0,1,6,31,4,2,2,3,0,13,0,4,,8,,4,,0,,2,,2,,4,,False,1,0,0,0,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,4->13,4->3,1,1,1,0,0,1,1,1,1,4,1,1
14576,1,313,2,2,3,1,0,0,31,6,4,1,1,3,0,13,0,1,,7,,1,,1,,1,,3,,2,,False,0,1,1,1,1,0,0,0,1,rally,3_4_early,Defense,13|3,13|0,1|13,1->13,1->3,1,1,1,1,0,1,0,1,1,3,1,1
14577,1,313,2,3,4,1,1,1,31,6,4,2,2,3,0,13,0,6,,8,,1,,0,,2,,3,,4,,False,1,0,2,0,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,6->13,1->3,1,1,1,0,0,2,0,1,1,4,1,1
14578,1,313,2,4,4,1,2,1,31,6,4,1,0,0,0,13,0,1,,7,,1,,0,,1,,3,,4,,False,1,-1,3,-1,1,0,0,0,0,rally,3_4_early,Defense,13|0,13|0,1|13,1->13,1->0,1,1,1,0,0,1,1,1,1,4,1,1
14579,1,313,2,5,6,3,1,1,6,31,4,2,3,1,0,1,0,13,,5,,3,,0,,2,,2,,4,,False,1,2,4,1,0,0,0,0,0,rally,5_8_mid,Attack,1|1,1|0,2|1,13->1,3->1,1,1,1,0,0,3,1,1,1,6,1,1
14580,1,313,2,6,7,2,3,0,31,6,4,1,1,1,0,1,0,13,,5,,3,,0,,2,,2,,4,,False,0,-1,5,-1,1,0,0,0,1,rally,5_8_mid,Attack,1|1,1|0,1|1,13->1,3->1,1,1,1,0,1,2,3,1,1,5,1,1
14581,1,313,2,7,7,4,2,0,6,31,4,1,2,1,0,2,0,3,,4,,1,,0,,1,,3,,4,,False,0,2,6,1,0,0,0,0,1,rally,5_8_mid,Attack,2|1,2|0,1|2,3->2,1->1,1,1,0,0,0,4,0,2,1,7,1,1
14582,1,313,2,8,3,4,3,0,6,31,4,2,3,1,0,6,0,1,,6,,1,,1,,2,,2,,2,,False,0,1,7,1,1,0,0,0,1,rally,3_4_early,Attack,6|1,6|0,2|6,1->6,1->1,1,1,0,1,0,2,0,0,1,3,1,1
14583,1,313,2,9,4,4,4,1,6,31,4,1,0,0,0,13,0,1,,7,,1,,0,,1,,3,,4,,False,1,0,8,0,1,0,0,0,0,rally,3_4_early,Defense,13|0,13|0,1|13,1->13,1->0,1,1,1,0,0,1,1,1,1,4,1,1
14584,1,313,2,10,4,4,5,1,6,31,4,2,2,1,0,6,0,1,,5,,1,,0,,2,,2,,4,,False,1,-1,9,-1,1,0,0,0,0,rally,3_4_early,Attack,6|1,6|0,2|6,1->6,1->1,1,1,0,0,0,2,1,0,1,4,1,1
14585,1,313,2,11,8,6,4,1,31,6,4,2,2,3,0,13,0,2,,8,,1,,0,,1,,3,,4,,False,1,2,10,1,0,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,2->13,1->3,1,1,1,0,1,5,0,2,1,6,1,1
14586,1,313,2,12,2,6,5,1,31,6,2,2,1,3,0,10,1,15,,2,,3,,1,,1,,2,,1,,False,1,1,11,1,1,0,0,0,0,receive,2_receive,Control,10|3,10|0,2|10,15->10,3->3,1,1,0,0,1,0,1,0,1,2,1,1
14587,1,313,2,13,4,6,6,1,6,31,4,2,2,3,0,13,0,1,,9,,1,,0,,1,,2,,4,,False,1,0,12,0,1,0,0,0,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,1,1,1,1,4,1,1
14588,1,313,2,14,6,6,7,1,6,31,4,2,2,1,0,2,0,1,,8,,1,,0,,1,,2,,4,,False,1,-1,13,-1,1,0,0,0,0,rally,5_8_mid,Attack,2|1,2|0,2|2,1->2,1->1,1,1,0,0,1,3,1,1,1,5,1,1
14589,1,313,2,15,4,8,6,1,31,6,4,1,1,2,0,10,0,10,,5,,5,,0,,2,,2,,4,,False,1,2,14,1,0,0,0,0,0,rally,3_4_early,Control,10|2,10|0,1|10,10->10,5->2,0,1,1,0,1,1,2,0,1,3,2,2
14590,1,313,2,16,3,7,8,0,6,31,4,2,2,1,0,6,0,4,,9,,4,,1,,2,,2,,2,,False,0,-1,15,-1,1,0,0,0,1,rally,3_4_early,Attack,6|1,6|0,2|6,4->6,4->1,1,1,1,1,0,2,0,0,1,3,1,1
14591,1,313,2,17,6,7,9,1,6,31,4,1,2,1,0,1,0,6,,8,,1,,0,,2,,2,,4,,False,1,-2,16,-1,0,0,0,0,0,rally,5_8_mid,Attack,1|1,1|0,1|1,6->1,1->1,1,1,0,0,1,3,2,0,1,4,1,1
14592,1,313,2,18,4,7,10,1,6,31,4,2,1,3,0,13,0,1,,9,,1,,0,,2,,3,,4,,False,1,-3,17,-1,0,0,0,1,0,rally,3_4_early,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,0,1,1,1,1,4,1,1
14593,1,313,3,1,3,0,0,0,6,31,4,1,3,1,0,1,0,10,,8,,2,,1,,1,,1,,2,,False,0,0,0,0,1,0,0,0,1,rally,3_4_early,Attack,1|1,1|0,1|1,10->1,2->1,1,1,1,1,0,1,1,0,1,3,1,1
14594,1,313,3,2,4,1,0,1,31,6,4,1,0,0,0,1,0,10,,8,,2,,0,,1,,2,,4,,False,1,1,1,1,1,0,0,0,0,rally,3_4_early,Attack,1|0,1|0,1|1,10->1,2->0,1,1,1,0,0,1,2,0,1,4,1,1
14595,1,313,3,3,3,1,1,0,31,6,4,1,3,1,0,2,0,4,,5,,4,,1,,2,,2,,2,,False,0,0,2,0,1,0,0,0,1,rally,3_4_early,Attack,2|1,2|0,1|2,4->2,4->1,1,1,1,1,1,2,0,0,1,3,1,1
14596,1,313,3,4,2,2,1,1,6,31,2,2,1,2,0,10,1,15,,9,,5,,1,,1,,2,,1,,False,1,1,3,1,1,0,0,0,0,receive,2_receive,Control,10|2,10|0,2|10,15->10,5->2,1,1,1,0,1,0,1,0,1,2,1,1
14597,1,313,3,5,4,2,2,1,31,6,4,1,0,0,0,2,0,6,,4,,1,,0,,2,,2,,4,,False,1,0,4,0,1,0,0,0,0,rally,3_4_early,Attack,2|0,2|0,1|2,6->2,1->0,1,1,1,0,1,3,0,0,1,4,1,1
14598,1,313,3,6,8,2,3,1,31,6,4,1,0,0,0,2,0,1,,5,,1,,0,,2,,2,,4,,False,1,-1,5,-1,1,0,0,0,0,rally,5_8_mid,Attack,2|0,2|0,1|2,1->2,1->0,1,1,1,0,1,4,1,2,1,5,1,1
14599,1,313,3,7,5,2,4,0,31,6,4,2,2,1,0,1,0,13,,8,,3,,0,,2,,2,,4,,False,0,-2,6,-1,0,0,0,0,1,rally,5_8_mid,Attack,1|1,1|0,2|1,13->1,3->1,1,1,1,0,0,2,1,1,1,4,1,1
14600,1,313,3,8,6,5,2,1,6,31,4,2,1,3,0,13,0,1,,8,,1,,0,,1,,3,,4,,False,1,3,7,1,0,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,2,1,2,1,4,1,1
14601,1,313,3,9,6,3,5,1,31,6,4,2,0,0,0,13,0,1,,0,,1,,0,,2,,3,,4,,False,1,-2,8,-1,0,0,0,0,0,rally,5_8_mid,Defense,13|0,13|0,2|13,1->13,1->0,1,0,1,0,0,2,1,2,1,4,1,1
14602,1,313,3,10,4,3,6,1,31,6,4,1,2,1,0,2,0,6,,5,,1,,0,,2,,2,,4,,False,1,-3,9,-1,0,0,0,0,0,rally,3_4_early,Attack,2|1,2|0,1|2,6->2,1->1,1,1,0,0,1,3,0,0,1,4,1,1
14603,1,313,3,11,3,3,7,0,31,6,4,1,2,1,0,2,0,4,,5,,4,,1,,2,,2,,2,,False,0,-4,10,-1,0,0,0,0,1,rally,3_4_early,Attack,2|1,2|0,1|2,4->2,4->1,1,1,1,1,1,2,0,0,1,3,1,1
14604,1,313,3,12,4,8,3,1,6,31,4,1,1,1,0,1,0,13,,9,,3,,0,,2,,3,,4,,False,1,5,11,1,0,0,0,0,0,rally,3_4_early,Attack,1|1,1|0,1|1,13->1,3->1,1,1,1,0,1,2,0,1,1,3,1,1
14605,1,313,3,13,5,8,4,0,6,31,4,1,0,0,0,2,0,5,,8,,1,,0,,1,,2,,4,,False,0,4,12,1,0,0,0,0,1,rally,5_8_mid,Attack,2|0,2|0,1|2,5->2,1->0,1,1,1,0,0,4,0,0,1,5,1,1
14606,1,313,3,14,4,5,8,1,31,6,4,1,2,1,0,5,0,6,,7,,1,,0,,2,,2,,4,,False,1,-3,13,-1,0,0,0,0,0,rally,3_4_early,Attack,5|1,5|0,1|5,6->5,1->1,1,1,0,0,1,3,0,0,1,4,1,1
14607,1,313,3,15,3,5,9,0,31,6,4,1,1,2,0,10,0,11,,2,,2,,1,,1,,2,,2,,False,0,-4,14,-1,0,0,0,0,1,rally,3_4_early,Control,10|2,10|0,1|10,11->10,2->2,1,1,0,1,0,0,2,0,1,3,1,1
14608,1,313,3,16,8,10,5,1,6,31,4,2,1,1,0,14,0,1,,6,,1,,0,,2,,2,,4,,False,1,5,15,1,0,0,1,0,0,rally,5_8_mid,Defense,14|1,14|0,2|14,1->14,1->1,1,1,0,0,0,3,0,4,1,5,1,1
14609,1,313,3,17,3,10,6,0,6,31,4,1,3,1,0,2,0,1,,5,,1,,1,,2,,2,,2,,False,0,4,16,1,0,0,1,0,1,rally,3_4_early,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,1,1,2,0,0,1,3,1,1
14610,1,313,3,18,6,7,10,1,31,6,4,1,1,3,0,13,0,1,,8,,1,,0,,1,,3,,4,,False,1,-3,17,-1,0,0,0,1,0,rally,5_8_mid,Defense,13|3,13|0,1|13,1->13,1->3,1,1,1,0,0,2,1,2,1,4,1,1
14611,1,313,4,1,6,0,0,1,6,31,4,2,2,1,0,1,0,6,,6,,1,,0,,2,,2,,4,,False,1,0,0,0,1,0,0,0,0,rally,5_8_mid,Attack,1|1,1|0,2|1,6->1,1->1,1,1,0,0,0,4,0,1,1,4,1,1
14612,1,313,4,2,6,0,1,1,6,31,4,1,2,1,0,2,0,2,,7,,1,,0,,1,,3,,4,,False,1,-1,1,-1,1,0,0,0,0,rally,5_8_mid,Attack,2|1,2|0,1|2,2->2,1->1,0,1,0,0,0,3,2,0,1,5,2,2
14613,1,313,4,3,9,0,2,0,6,31,4,2,2,1,0,6,0,5,,8,,1,,0,,1,,2,,4,,False,0,-2,2,-1,0,0,0,0,1,rally,9plus_late,Attack,6|1,6|0,2|6,5->6,1->1,1,1,0,0,1,8,0,0,1,4,1,1
14614,1,313,4,4,9,0,3,0,6,31,4,2,1,3,0,13,0,13,,8,,3,,0,,2,,3,,4,,False,0,-3,3,-1,0,0,0,0,1,rally,9plus_late,Defense,13|3,13|0,2|13,13->13,3->3,0,1,0,0,0,6,0,2,1,5,2,2
14615,1,313,4,5,6,0,4,1,6,31,4,2,2,3,0,13,0,1,,9,,1,,0,,1,,3,,4,,False,1,-4,4,-1,0,0,0,0,0,rally,5_8_mid,Defense,13|3,13|0,2|13,1->13,1->3,1,1,1,0,1,2,1,2,1,4,1,1
14616,1,313,4,6,4,0,5,1,6,31,4,2,1,1,0,1,0,10,,9,,2,,0,,2,,2,,4,,False,1,-5,5,-1,0,0,0,0,0,rally,3_4_early,Attack,1|1,1|0,2|1,10->1,2->1,1,1,1,0,0,1,2,0,1,3,1,1
14617,1,313,4,7,6,6,0,1,31,6,4,1,2,1,0,1,0,13,,4,,3,,0,,1,,2,,4,,False,1,6,6,1,0,0,0,0,0,rally,5_8_mid,Attack,1|1,1|0,1|1,13->1,3->1,1,1,1,0,0,4,0,1,1,5,1,1
14618,1,313,4,8,2,6,1,1,31,6,2,2,2,4,0,4,1,15,,3,,2,,1,,1,,2,,1,,False,1,5,7,1,0,0,0,0,0,receive,2_receive,Attack,4|4,4|0,2|4,15->4,2->4,1,1,1,0,1,1,0,0,1,2,1,1
14619,1,313,4,9,6,2,6,1,6,31,4,2,2,1,0,6,0,1,,8,,1,,0,,2,,2,,4,,False,1,-4,8,-1,0,0,0,0,0,rally,5_8_mid,Attack,6|1,6|0,2|6,1->6,1->1,1,1,0,0,0,3,1,1,1,5,1,1
14620,1,313,4,10,2,2,7,1,6,31,2,1,1,2,0,11,1,15,,2,,5,,1,,1,,2,,1,,False,1,-5,9,-1,0,0,0,0,0,receive,2_receive,Control,11|2,11|0,1|11,15->11,5->2,1,1,1,0,0,0,1,0,1,2,1,1
14621,1,313,4,11,2,8,2,1,31,6,2,2,2,4,0,4,1,15,,2,,5,,1,,1,,2,,1,,False,1,6,10,1,0,0,0,0,0,receive,2_receive,Attack,4|4,4|0,2|4,15->4,5->4,1,1,1,0,1,1,0,0,1,2,1,1
14622,1,313,4,12,5,3,8,0,6,31,4,2,2,3,0,13,0,2,,9,,1,,0,,1,,2,,4,,False,0,-5,11,-1,0,0,0,0,1,rally,5_8_mid,Defense,13|3,13|0,2|13,2->13,1->3,1,1,1,0,1,3,0,1,1,5,1,1
14623,1,313,4,13,4,3,9,1,6,31,4,1,2,1,0,2,0,1,,8,,1,,0,,2,,2,,4,,False,1,-6,12,-1,0,0,0,0,0,rally,3_4_early,Attack,2|1,2|0,1|2,1->2,1->1,1,1,0,0,1,2,1,0,1,4,1,1
